label,text
0,Spring bottling finished yesterday!Not too late 2 join the wine club 2 get ur spring shipment http://t.co/nVHK110mOj http://t.co/CcM2qBI5Wt
0,Opened Liquor and Adult Entertainment Complaint request via Web at 1000 South Curley Street http://t.co/KNEeOZATZR. There is blood all ov...
0,Dianna's birthday with @_jkalinaxo (@ Tryst Nightclub - @trysttoronto) http://t.co/Qjqs4H5kHY
1,"@briiicope shoulda come over tonight, I stomped Austin and his friends in beer pong, and had a designated beer drinker to drink my cups lol"
1,"And now for me to do what Greg does best: Whine and gripe. The alcohol won't help my mood, but who cares, yah?"
0,"Fuck a hater, I spit dis nicotine.. 2 bars give you cancer"
1,So I fell... I'm not that drunk. My heel just caught the bar stool -_-
0,I cannot stop drinking water &amp; I don't even like water. Omg.
0,Cloak selfie with @ookayx @ Sound NightClub Hollywood http://t.co/kFwL9PD0qR
0,“@t_raww_7: “@Taehoward04: “@ashhleymarieee: My favorite. http://t.co/Zq52mn9sAS”damn girl Id drink your bath water ..” Same 👀”stop guys 😂
0,@meghan_rsmall @joanna_small granola bar is beautiful and delicious
0,Happy Mother's Day! 💐🍻 (@ Maruso Street Food Bar - @marusompls) http://t.co/Q0HbDEV1lv
0,Talking about how much you drink in class is not attractive dude. Especially if you said you failed a test bc of it.
1,So nice had to drink it twice. - Drinking a Hitachino Nest Anbai Ale by @kiuchibrewery at @btlrev  — http://t.co/nzFSKQHpK6 #photo
0,Hookah lounge with babes tonight hmu if anyone wants to join us @ThatgirlQ
0,Bruh I drank so much water today and I know my system still ain't flushed
0,Pre - show about to start at #DeepSouthTheBar @ Deep South the Bar http://t.co/0SN5Csjwu7
0,"I'm at Early Bird Espresso &amp; Brew Bar - @earlybirdbrew (Toronto, ON) w/ 2 others http://t.co/7CjUaZFm70"
1,Gonna get drunk and play Mario Kart with the bros. #drunkdriving
1,@tylerrannee even though I was highly intoxicated I am 100% serious!! Make it happen 😃🙏
1,I am now substituting beer for liquor. Wish me luck. Haven't had it since my 21st birthday. #nomorelovehandles
0,"It's homecoming season, I can already hear the beer cans rustle in the breeze."
1,Saving some random boys life cause he dropped his merch and was too drunk to notice. #mvp
0,@jwilhidejr you can just buy two... I have a 10$ coupon if ya wanna just pay me back... Basically just a free beer but it's whatever
1,Yes this is how many drinks I have in front of me at the bar http://t.co/CtHYtOWNFY
0,show up to lunch late and eat everyone's leftovers and drink water= free lunch for Nathan.
0,Perfect day at the Jersey Shore 🍹☀️💕 #MDW @ Martell's Tikki Bar http://t.co/GECMGBPZX4
1,Having me a few drinks!! Helping @mzaddictive74 celebrate her bday!!! @ 30/30 Bar &amp; Grill http://t.co/Qk56BvvDbZ
1,Very interesting.  Huge lager nose with citrus hops.  Very light on the tongu... (Dissenter) http://t.co/1qHTk6WfCO #photo
1,I hate when I get drunk and want to talk to everyone
1,Fantasy football never tasted so good. - Drinking an OverRated @ O'Ryan's Irish Pub North - http://t.co/FEsrjdjn8A #photo
0,"@KlayPorter bar tending is really solid at the rad, we have a lobby bar and an upstairs bar and they get lots of business!"
1,"Seriously, this beer is AMAZING. Risk your life buying this recalled beer.... (Beer No. 1) http://t.co/ss7zWt5hNw"
1,"Every time Jordan is on a streak on beer pong, me &amp; Babylee get him off the table real quick 😏"
0,Didn't eat or drink anything at all yesterday and neither have I today..
0,"@ToddBrunson When Im alone, I prefer beer... at least its not whiskey. Alone whiskey is the worst. Tastes like lonliness in an oak barrell."
0,I'm like drunk on the fact we don't have school tomorrow
0,I know a Capri Sun when I see one. I'm drinking one right now.
1,Drinking a Death By Snu-Snu by Electric Brewing Company @ 1909 Fluid and Fare — http://t.co/px1ttCZISU
0,My rider before I go on. What's on your rider? #crablegs @peabodysvb @ Peabody's Nightclub https://t.co/5gtT54Ejzb
1,Drinking an Olde English 800 by @MillerCoors @ Water tower of Elk Grove Village — http://t.co/4RsdXbxykI
0,the only thing I have packed for college so far is a box of granola bars
0,"So #stoked about this switch right now, night and day difference to other bars on the market. #huge… http://t.co/x93DQH7Z1h"
0,"Life is like a waterfall, we drink from the rivers then turn around and put up our walls. #aerials"
1,It's not even 5 and I've already taken a shot of tequila.. Chased by tequila ..
1,Wish I could smell this. Sriracha made my nose runny. - Drinking a Sofie @ World of Beer - http://t.co/SE7lKkEEkV #photo
0,@haves04 @NinoBambino6 pat fucking drink bleach faggot
0,Hung some 2nd Lieutenant bars up in my room to remind me everyday ... Hopefully I'll be wearing them on my uniform one of these days
1,"Just got a drink purchased from a friend in Las Vegas. Hey, @goodwin4texas  @okieward  says step up your game #winning."
0,"You deserve a Bloody Mary today. 
Stop by #Chicago #SouthLoop #spicey http://t.co/WrCTZXU7fm"
0,LOL @ ugly ass exgirlfriends getting me kicked out of the bar I've been going to for months... Go eat a cupcake😊💗🍻
0,“@LifeAsParty: When someone sober gives you a ride home http://t.co/GjKmHHy3s5” @knallen22 @hick_chick45 👍😂😘
1,Omg this girl won't shut the fuck up but getting drunk for free @lolsupashley
0,@EmmaBlaney hi.  @AJGalo and I had a blast at your store today. One of us should bring wine next time.
0,7am #cocktail bar prep....it's too early #dirtyhabit @ Dirty Habit https://t.co/tb6AmnyiVG
0,I wonder if I will see @Sawyerjenks this homecoming weekend drunk af
0,"@AlexiLalas it tastes like feet, but it doesn't upset my stomach during/before long workouts like some sugary sports drinks can"
0,eating &amp; drinking (hydrating &amp; refueling) (at @LiteratiCafe) http://t.co/QNpvusqI7F http://t.co/VBjojTkzy9
0,Time to drink gallons of water
0,"So what if it's trite! This week warrants Saturday Day Booze adventures! @ the village idiot,… http://t.co/fA9pognuzs"
1,Drinking a Twisted Tea Hard Iced Tea by @TwistedTea @ Fort Worth Lone Star Cigar — http://t.co/B5i7U0PpNn
0,STOP NUB 2.  QUEEN ALL WHITE @ Code Lounge https://t.co/Y7yXIzF9PQ
1,My Onitsuka Mexico 66's came today! I'll drink to that! #HumbleBrag... (Sculpin IPA) http://t.co/bRGIu9H7Gk #photo
1,"Sippin whiskey out the bottle, not thinkin bout tomorrow."
0,"I guess because country music is about love stories, jesus and alcohol and I love all of that❤️👼🍻"
1,"@SamJones32 @DailyRapFacts right, Travi$ was also drunk when he came up with that price"
1,wine with the girls pre-turn up.
0,Improbably the only person who will drink coffee in the summertime. I lovee coffee
0,and we sang through smoke and rum and coke🎶
1,"I will forever thank Canada for allowing me to become the person I was meant to be. Oh, and thanks for letting me drink at 19. #cheers"
1,"Vacation beer is hard to rate, because it's all the more delicious."
1,Wish I could drink a beer and smoke a blunt rn and I can't even do either
0,I Really Want To Try That Jolly Rancher Margarita @__3WL❕
0,Chris BourkeQuick Tips - Whiskey Photo Setup  http://t.co/9rBk5A5IHu
0,Every time i come home late my mom likes to talk to see if I'm sober
0,This beer can hang with any of the barrel-aged stouts out there. Love ... (BQE - 2014 BARREL AGED) http://t.co/UDpNAxfe80
1,I gotta stop drinking every night then have to get up at 5:45 in the morning
1,Mmm... Nitro goodness. - Drinking a Nitro Oatmeal Stout by @foundersbrewing at @perchbrewery  — http://t.co/ULQdSTxUn9 #photo
1,@Benaar I'm on day 6 of a msft one in Vegas. The number of nerds who can't hold their liquor is staggering.
1,@eballack13 you down for some beers tonight or you pass?
0,Checked in @ Marlins Park for the Brewers vs. Marlins game w/ http://t.co/j62YG7qBA6 #brewers #marlins
1,@EMonthei I'm just starting my papers now heffers. Y'all are already drunk 😕
0,@itsSaahbzack im thinking pizza brews and a Kevin hart marathon at some point.
0,@JustBeingMary ignite was tonight root beer pong is tomorrow at 8pm ☺️
1,Drinking a Double Bastard Ale (2014) by @StoneBrewingCo @ TNT Lounge — http://t.co/BW2c8JRm44
1,"“@notebooklover69: I've created a new single player drinking game it's called ""drink until you cry"" here we go.”"
0,“@7eleven: Kick thirst to the curb and leave it money for the bus. Big Gulp drinks are just 99¢. http://t.co/6DaabO5vUS”@Jake_Alcorace
1,Gonna be at Left Hand on Friday!!! - Drinking a Sawtooth Nitro by @LeftHandBrewing @ Whale's Tail  — http://t.co/DzInzQUEY5
1,I am digging this trend. This one tastes like birch beer. - Drinking a Hard Root Beer @ Jack's Shack - http://t.co/YeHM2r3Pyb
0,@ToriCastellana Lol that's soo true. B/c I'd have to drink all the time to be nice to those kids b/c they are mean little shits.
1,Tod and I sipping wine at The Abbey in West Hollywood. @ The Abbey Food &amp; Bar | West Hollywood http://t.co/ab4QIpCJ4N
0,Sobriety check round 2. Can the cops not.  I'm 10.
1,Correction I like being sober. But I'll drink though...on occasions.
0,This morning at breakfast our 3 and 5 year olds debated over whether scotch tape is a conductor or an insulator.
1,Warming up for the Gigantes game!!! #SFGiants - Drinking a Sculpin IPA by @bpbrewing at @sfmomos  — http://t.co/da0NX2p4Xl
1,"I just came to the worst conclusion ever, my mom acts and talks exactly like Nicki Minaj when she's drunk #YMCMB #youngmullah #ihatemyself"
0,@anpro @NicInTDot I drank so much Fanta in Europe I an surprised I didn't turn orange. Sadly it's just not the same in Canada.
1,Soft bitterness and dripping with hop flavor. - Drinking a Road 2 Ruin Double IPA @ Rhodes North Tavern - http://t.co/BuOPE1z3kU
1,Knowing that he's drinking tonight scares me.
1,Tastes like the salad you get at a hibachi place - Drinking a Good Juju @ Cricket's Grill &amp; Draft House - http://t.co/TzXusFZw2t
0,I'm always gonna be good @ Dream Ultra Lounge https://t.co/uM7LQ9cHZ1
0,Just her OJ Vodka and fruity pebbles @cupof_KTea http://t.co/AjBcsvj51w
0,"Aberlee ditched me, addie is sick, and Jailah is doing homework.... Aka getting drunk alone 💀"
0,Im drinking smart water i think im getting smarter
0,TREAT YO SELF. Let the birthday shenanigans begin @ Treat Nail Lounge http://t.co/gfz5GSaluM
0,"I'm at Union Station Restaurant &amp; Bar (Harrisonburg, VA) http://t.co/3divVzHzFL"
0,"This just in. If you've had it you know. Limited quantities, so hurry. @ Old Town Beer Exchange https://t.co/M0xmCQk4Q8"
1,I had 2 (idk what it's called) &amp; 2 patron margaritas.... then went to the liquor store and bought a bottle 😩😩
0,H³O® Fitness Drink is a 3-in-1 hydration beverage providing: 1) rapid hydration; 2) sustained energy;… https://t.co/JcDxegeFSV
0,"And if we should die tonight
Then we should all die together
Raise a glass of wine for the last time"
0,"I'm at Deprez Wine &amp; Spirit (Croton-on-Hudson, NY) http://t.co/TTivT6bcbx"
0,Just farted and it sound like a bar stool being dragged across a hardwood floor. #proudmoment
1,Having z beer @ McMahon's Public House https://t.co/aFARIwfcYr
0,“@svraxo: Drunk in love remix😻💕 #theweeknd  /// i love you more than anything  https://t.co/sPakE3kZlu” 😍😍
0,Coffee is sooooooo nasty I dnt see how you ppl drink this stuff i put everything in the world in it and it still won't get right  😤😤
1,Porque ni el alcohol ayuda😂😂😂 #HangOver otro nivel
0,"Of course at my daily stop ""@Gothamist: Three Stabbed By Drunk Man At 6 Train Platform At Grand Central http://t.co/lsrnKxM4Kt”"
0,“@vaginafvce: Learn something new everyday http://t.co/dHjluUyDxc” what ? That liquor mark is wrong
0,Chillin with Pounce #uwm #pantherpride @ Union Fireside Lounge http://t.co/9YW0r8MOZm
1,You ask for a glass of Raspberry Stoli w/ Sprite and you get a bottle! #Thatsmykindoflanguage… http://t.co/eFXRa7RZsL
0,"Ballin like the Bulls , Po up drank dive nigga , No swimming pools"
1,A blankie a puppy wine and fifty shades whilst sitting on the balcony... I love tonight no matter how lame I am
0,Great day in Grand Cayman. @ Royal Palms Beach Bar http://t.co/g5hyCLiaU5
0,ok kid throwin up in toilet is moaning sounds like rly bad drunk aex
1,Very sweet - Drinking a Lincoln's Lager by Rolling Meadows Brewery @ Mackinaw Valley Vineyard  — http://t.co/KmoG4PjcTi
0,“@bestvibess: When you are trying to make your drunk friend leave a party: http://t.co/D1zZ1eEy6i” kaitlynn
1,An excellent Ipa - Drinking a Panic IPA by @Track7Brewing @ Capitol Beer and Tap Room  — http://t.co/JoHsdNgnpM
1,I usually tweet about big head when I'm drunk but I'm not even 😭😭
0,Just saw the cops giving this man a sobriety test on the side of the highway lolol
1,Drinking a GUBNA Imperial IPA by @oskarblues @ Kingdom of Beers — http://t.co/lwgupoCrZe
0,"I'm at California Sushi Bar (Chula Vista, CA) http://t.co/tOlYJdhXBi"
0,sometimes when I'm feeling rebellious I take bites out of the Hershey bar instead of eating it in those little sections #yolo
1,Just give me whiskey &amp; take me fishin
0,Make the feria.. chillin in the way area not the bay area.. last bar was on some local shit.. if you ain't from here you don't know the shit
0,Marlon Byrd with his best Todd Hundley impression! Put that in your Long Island and drink it. :-P @LAANGELSINSIDER #Angels #MLB
0,Down The Rabbit Hole misskyliehughes #SpeakEasyToMe #TheHorningerTheBetter @ Syrah Wine Parlor http://t.co/2f8SKn8fey
0,How many drinks will it take You to leave with me..!
1,Good beer can be found on Vegas! - Drinking a Dead Guy Ale by @rogueales at @bbowlvegas  — http://t.co/k12mLAnSyx #photo
0,"I need to stop drinking so much coffee, I've had 3 shots of espresso and I think I need more to keep me awake #coffeeaddict #needcaffeine ☕️"
1,GA bottle and half of champagne later= drunk Angie
1,Fresh n fruity - Drinking a Super Session IPA by @LawsonsFinest at @coalhouse_pizza  — http://t.co/6tHdhU00c3
0,"@emmaweezz see..i hear you, but it tastes like absolute shit. id rather puke on my own terms vs drinking awful milkwatertrashjuice"
0,Li gentan gate album nan pou nwit mesye yo tt ale
0,"Hanging out with the newlyweds (@ Thorn Street Brewery in San Diego, CA) https://t.co/7CRunY53z1 http://t.co/c4EvDefqig"
0,"""You'll be my soft and sweet
I'll be your strong and steady
You'll be my glass of wine
I'll be your shot of whiskey"""
0,I barely drink soda but when I do it has to be coke or cotton candy Faygo lol
0,"@maysandwichh I'm into crack now..... Lmfao nah fuck that lol, yea I might go sober tho:("
0,"“@UberFacts: If ants encounter a drunk comrade, they will carry them home to sleep it off.” @RickyRickyp60 is like an ant"
1,Glorious rainstorm walking over-felt like a John Cusak movie - Drinking an 35th Anniversary Ale @ Republic - http://t.co/LlgCJFwUfy
1,Drinking a Neapolitan Milk Stout by @saugatuckbrew @ Central Kitchen + Bar — https://t.co/PSHQ6Y1H3D #photo
0,@rrrandyr one of the realest niggas in whiskey creek....and you can be really funny. also props for dating Cece when we were 12 #GetIt
0,#acehotel#dtla @ Upstairs Bar at the Ace Hotel https://t.co/V8DMWVrD9j
